run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
3,25,9,0.0,0.7515700848884577,0.305571000294784,0.188554203566329
3,26,9,0.0,0.7273699372140602,0.27623847628320114,0.19557747353243132
3,27,9,0.0,0.7506799733446787,0.34023581256771074,0.19929556434514858
3,28,9,0.0,0.7506799733446787,0.3387648482265956,0.21949751512528834
3,29,9,0.0,0.7533739869172711,0.3173620306929432,0.19892878684282317
3,30,9,0.0,0.7072939789606718,0.3440046728272321,0.19947543366978723
3,31,9,0.0,0.7516924501244376,0.389279370652578,0.18671463589378062
3,32,9,0.0,0.753354599904279,0.36434189169404413,0.22121941406501855
3,33,9,0.0,0.7534271300142587,0.3289671572646722,0.20292256060465746
3,34,9,0.0,0.7521907543339074,0.307099217377339,0.19660482652955472
3,35,9,0.0,0.7521907543339074,0.34810453930990426,0.17142615531866484
3,36,9,0.0,0.7521907543339074,0.3310159558749855,0.22313062359863803
3,37,9,0.0,0.7528679742620553,0.36591931138259454,0.21677148638022609
3,38,9,0.0,0.7587053781627056,0.30366638609075913,0.19649054643219807
3,39,9,0.0,0.7544670725569582,0.3218969700107023,0.23369749224197883
3,40,9,0.0,0.7587053781627056,0.4113440901218772,0.19014529644238778
3,41,9,0.0,0.7587053781627056,0.34782075079180613,0.23171414211954702
3,42,9,0.0,0.7546267585893599,0.37682613290217754,0.21714790699235992
3,43,9,0.0,0.7546267585893599,0.3590161374019527,0.22955962323224932
3,44,9,0.0,0.7523947200255341,0.3821211481329558,0.22043238792196543
3,45,9,0.0,0.753080128942339,0.3862216135281627,0.2504818242122432
3,46,9,0.0,0.7523947200255341,0.31560241604589656,0.2336342567970663
3,47,9,0.0,0.7521907543339074,0.29019181707678476,0.24069743527818804
3,48,9,0.0,0.753080128942339,0.370500186808485,0.2143024223746905
3,49,9,0.0,0.7520602025218878,0.36510664522575226,0.2592335176794855
3,50,9,0.0,0.7520602025218878,0.3028311610386018,0.238794237134706
3,51,9,0.0,0.7523947200255341,0.3460529875447542,0.2254057741640551
3,52,9,0.0,0.7523947200255341,0.35167178474631244,0.2184657928181008
3,53,9,0.0,0.7944019725248089,0.35325338638413206,0.2109140451851508
3,54,9,0.0,0.7517742510106388,0.32240464743234354,0.19758071655990322
3,55,9,0.0,0.7517742510106388,0.3250289109708075,0.20384705866099503
3,56,9,0.0,0.6452453809371435,0.32623255060466677,0.23122444877091447
3,57,9,0.0,0.7499900357701083,0.3810457743044599,0.16672445076245412
3,58,9,0.0,0.7970586628334632,0.3364305538759694,0.2199462404188524
3,59,9,0.0,0.7970586628334632,0.3872805618433914,0.22459757368600158
3,60,9,0.0,0.7970586628334632,0.3651974931546438,0.1919815678265508
3,61,9,0.0,0.7970586628334632,0.35927440542610467,0.2263233192162601
3,62,9,0.0,0.7970586628334632,0.3632131926886957,0.22539225344973174
3,63,9,0.0,0.7970586628334632,0.3706168667251433,0.22837185045296193
3,64,9,0.0,0.7970586628334632,0.39890181653241535,0.23094108977745575
3,65,9,0.0,0.7970586628334632,0.42699871380847937,0.2235394930089679
3,66,9,0.0,0.7864298357643902,0.4128374650081809,0.22157278512506323
3,67,9,0.0,0.8337851013554759,0.4043814990754769,0.1923105843917063
3,68,9,0.0,0.8337851013554759,0.35989162271422015,0.18434708862830348
3,69,9,0.0,0.8893823516915184,0.37100962546959976,0.1836533736277284
3,70,9,0.0,0.9618972369400121,0.371640767288523,0.20805113952782583
3,71,9,0.0,0.8268283634247547,0.3848963605311206,0.1986465445349388
3,72,9,0.0,0.7970586628334632,0.39743143749227494,0.18482904954348534
3,73,9,0.0,0.7970586628334632,0.3950222555973912,0.184282820149161
3,74,9,0.0,0.8268283634247547,0.3943289424512477,0.19772025929932707
3,75,9,0.0,0.8268283634247547,0.38605335813810043,0.19412513743222104
3,76,9,0.0,0.8893823516915184,0.3926047904338114,0.20082385724935134
3,77,9,0.0,0.7970586628334632,0.4092719238380444,0.21143144289953938
3,78,9,0.0,0.772383366684602,0.390428934759865,0.1958035526236591
3,79,9,0.0,0.9655801976251658,0.4514133340961592,0.1944710007398847
3,80,9,0.0,0.7971429754145877,0.4151178441986658,0.21662871493810473
3,81,9,0.0,0.7970586628334632,0.4986508034406317,0.18677402046184557
3,82,9,0.0,0.8315485576834344,0.4596101891343523,0.18930926894903188
3,83,9,0.0,0.9618972369400121,0.45054285061472094,0.25204280200332907
